pos_x,pos_y,disp_x,disp_y,disp_xy_indi
0.0,888.0,2.832594871520996,-0.9957275390625,3.0025101229162425
0.0,894.0,2.7741355895996094,-1.24334716796875,3.0400231001719518
0.0,900.0,2.6372292041778564,-0.7646484375,2.745845062697413
0.0,906.0,1.235969066619873,-0.751708984375,1.446611879818251
0.0,912.0,-0.4050459861755371,1.38360595703125,1.4416753085383944
0.0,918.0,-0.8164916038513184,1.390380859375,1.6123949495319259
0.0,924.0,-0.25330209732055664,1.0556640625,1.0856281892807484
0.0,930.0,-0.10470247268676758,0.7298583984375,0.7373302445691997
0.0,936.0,0.855689525604248,0.22735595703125,0.8853786169918599
0.0,942.0,1.0720548629760742,0.44921875,1.162367891238489
0.0,948.0,1.3929188251495361,-0.43804931640625,1.4601746666272315
0.0,954.0,1.2387681007385254,-0.1993408203125,1.2547044154103364
0.0,960.0,1.3183913230895996,-0.4066162109375,1.3796711288546681
0.0,966.0,1.0070157051086426,-0.6634521484375,1.2059226275353618
0.0,972.0,1.9167842864990234,-0.5811767578125,2.0029549233048205
0.0,978.0,0.35788536071777344,-2.70050048828125,2.724111748556465
0.0,984.0,-0.39100170135498047,-2.3873291015625,2.4191367405811732
0.0,990.0,3.5555973052978516,0.91925048828125,3.67250509293679
0.0,996.0,0.9280529022216797,-3.09393310546875,3.2301244945725522
0.0,1002.0,1.8596487045288086,-2.865478515625,3.4160299219655745
0.0,1008.0,2.7829887866973877,-2.35650634765625,3.6466626870918013
0.0,1014.0,3.3167667388916016,1.3116455078125,3.5667009320073837
0.0,1020.0,1.8271293640136719,0.93658447265625,2.0531907332885053
0.0,1026.0,3.0812435150146484,1.13427734375,3.2833895125867083
0.0,1032.0,3.880333423614502,0.83447265625,3.9690467485844474
0.0,1038.0,4.377209663391113,1.15283203125,4.52647612713914
0.0,1044.0,4.728038311004639,1.2706298828125,4.895798869380124
0.0,1050.0,4.341886043548584,1.9453125,4.757753160665045
0.0,1056.0,4.520874500274658,1.807373046875,4.868768178687897
0.0,1062.0,4.295889854431152,1.9630126953125,4.72314391939972
6.0,0.0,2.841973304748535,-1.0850110054016113,3.0420488402959487
6.0,6.0,1.6506447792053223,0.2560701370239258,1.6703892067997923
6.0,12.0,3.2145309448242188,-2.4387779235839844,4.034953154101432
6.0,18.0,1.9420647621154785,-3.3363561630249023,3.86042588153236
6.0,24.0,-0.10539913177490234,-1.9438209533691406,1.9466763664604905
